StudyInstanceUID,SOPInstanceUID,annotationMode,labelName,data,qualitativeLabel,height,width,SeriesDescription,ImagerPixelSpacing,SeriesInstanceUID,ManufacturerModelName,PhotometricInterpretation,Split
1.3.6.1.4.1.14519.5.2.1.1239.1759.165544081838084959951215073213,1.3.6.1.4.1.14519.5.2.1.1239.1759.282642997052168770893442936208,line,PNL,"{'vertices': [[588.56589, 1521.24405], [9.58311, 1420.3607]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.72603523167122251947315981635459288119,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.165544081838084959951215073213,1.3.6.1.4.1.14519.5.2.1.1239.1759.282642997052168770893442936208,line,Pectoralis,"{'vertices': [[13.96934, 1411.58823], [141.1701, 29.92475]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.72603523167122251947315981635459288119,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.167152008977249582779259981814,1.3.6.1.4.1.14519.5.2.1.1239.1759.220627948116251089872234740109,bounding_box,Nipple,"{'x': 692.47515, 'y': 1557.62903, 'width': 136.39996, 'height': 148.79993}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.56751310900841139344372233919926873628,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.167152008977249582779259981814,1.3.6.1.4.1.14519.5.2.1.1239.1759.220627948116251089872234740109,line,PNL,"{'vertices': [[733.3116, 1626.51366], [35.90051, 1293.15993]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.56751310900841139344372233919926873628,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.167152008977249582779259981814,1.3.6.1.4.1.14519.5.2.1.1239.1759.220627948116251089872234740109,line,Pectoralis,"{'vertices': [[-3.57559, 1389.65706], [461.36513, 12.37982]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.56751310900841139344372233919926873628,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.167973595650824130376004191188,1.3.6.1.4.1.14519.5.2.1.1239.1759.438350246257405169310625424123,bounding_box,Nipple,"{'x': 933.19334, 'y': 1024.42903, 'width': 148.79999, 'height': 227.33337}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.64580993881788832992672685543769577015,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.167973595650824130376004191188,1.3.6.1.4.1.14519.5.2.1.1239.1759.438350246257405169310625424123,line,PNL,"{'vertices': [[1037.00658, 1144.028], [1791.4387, 876.46777]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.64580993881788832992672685543769577015,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.167973595650824130376004191188,1.3.6.1.4.1.14519.5.2.1.1239.1759.438350246257405169310625424123,line,Pectoralis,"{'vertices': [[1905.48077, 1192.27657], [1484.40237, 56.24215]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.64580993881788832992672685543769577015,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.168760209179730599639082879929,1.3.6.1.4.1.14519.5.2.1.1239.1759.338703927218932794714226495314,bounding_box,Nipple,"{'x': 634.60844, 'y': 1305.4957, 'width': 161.20001, 'height': 202.53333}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.56201960048454350369547443126519893872,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.168760209179730599639082879929,1.3.6.1.4.1.14519.5.2.1.1239.1759.338703927218932794714226495314,line,PNL,"{'vertices': [[689.44926, 1367.7259], [18.35557, 867.69531]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.56201960048454350369547443126519893872,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.168760209179730599639082879929,1.3.6.1.4.1.14519.5.2.1.1239.1759.338703927218932794714226495314,line,Pectoralis,"{'vertices': [[13.96934, 863.30907], [443.82019, 34.31099]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.56201960048454350369547443126519893872,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.171248047498287927045438454179,1.3.6.1.4.1.14519.5.2.1.1239.1759.206765554631221905879414589459,bounding_box,Nipple,"{'x': 1011.72668, 'y': 1822.16237, 'width': 157.06671, 'height': 181.8667}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10235126020572785901610902644557030249,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.171248047498287927045438454179,1.3.6.1.4.1.14519.5.2.1.1239.1759.206765554631221905879414589459,line,PNL,"{'vertices': [[1089.64138, 1885.30144], [1905.48077, 1490.54043]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10235126020572785901610902644557030249,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.171248047498287927045438454179,1.3.6.1.4.1.14519.5.2.1.1239.1759.206765554631221905879414589459,line,Pectoralis,"{'vertices': [[1914, 1490.5404], [1449.31254, 165.89798]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10235126020572785901610902644557030249,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.172959838565851571043600134468,1.3.6.1.4.1.14519.5.2.1.1239.1759.196385902745708201076743194959,bounding_box,Nipple,"{'x': 601.54178, 'y': 1454.2957, 'width': 115.73334, 'height': 136.40002}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.36145350658168539371509046716956053111,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.172959838565851571043600134468,1.3.6.1.4.1.14519.5.2.1.1239.1759.196385902745708201076743194959,line,PNL,"{'vertices': [[610.49706, 1521.24406], [88.5353, 1301.9324]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.36145350658168539371509046716956053111,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.172959838565851571043600134468,1.3.6.1.4.1.14519.5.2.1.1239.1759.196385902745708201076743194959,line,Pectoralis,"{'vertices': [[0.81064, 1604.58249], [347.32307, 288.71251]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.36145350658168539371509046716956053111,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.174568181699831285890426242372,1.3.6.1.4.1.14519.5.2.1.1239.1759.263779103764655990347114564232,bounding_box,Nipple,"{'x': 531.27513, 'y': 1549.36237, 'width': 157.06665, 'height': 144.66675}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.32054662595595059751099369768280806439,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.174568181699831285890426242372,1.3.6.1.4.1.14519.5.2.1.1239.1759.263779103764655990347114564232,line,PNL,"{'vertices': [[566.63473, 1569.49263], [79.76284, 1297.54617]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.32054662595595059751099369768280806439,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.174568181699831285890426242372,1.3.6.1.4.1.14519.5.2.1.1239.1759.263779103764655990347114564232,line,Pectoralis,"{'vertices': [[584.17966, 135.19435], [13.96934, 1455.45056]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.32054662595595059751099369768280806439,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.175793175407487305849446446879,1.3.6.1.4.1.14519.5.2.1.1239.1759.105372626313369487401328546627,bounding_box,Nipple,"{'x': 821.03629, 'y': 1227.36643, 'width': 135.97321, 'height': 144.74561}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11991070267989589584651148477048083801,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.175793175407487305849446446879,1.3.6.1.4.1.14519.5.2.1.1239.1759.105372626313369487401328546627,line,PNL,"{'vertices': [[843.12154, 1294.41861], [147.60026, 1046.30868]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11991070267989589584651148477048083801,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.175793175407487305849446446879,1.3.6.1.4.1.14519.5.2.1.1239.1759.105372626313369487401328546627,line,Pectoralis,"{'vertices': [[13.96934, 1358.95343], [562.2485, 56.24215]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11991070267989589584651148477048083801,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.181705498411601753992889647246,1.3.6.1.4.1.14519.5.2.1.1239.1759.541025726281372329079534037906,bounding_box,Nipple,"{'x': 510.02991, 'y': 1145.35908, 'width': 111.58222, 'height': 190.34619}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.53092363164974730301729775562323933006,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.181705498411601753992889647246,1.3.6.1.4.1.14519.5.2.1.1239.1759.541025726281372329079534037906,line,PNL,"{'vertices': [[567.6895, 1234.70165], [20.84392, 1124.64468]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.53092363164974730301729775562323933006,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.181705498411601753992889647246,1.3.6.1.4.1.14519.5.2.1.1239.1759.541025726281372329079534037906,line,Pectoralis,"{'vertices': [[14.47339, 1122.38627], [283.58355, 383.97425]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.53092363164974730301729775562323933006,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.192692931382142972132190389312,1.3.6.1.4.1.14519.5.2.1.1239.1759.130622387925451091480489452801,bounding_box,Nipple,"{'x': 436.20841, 'y': 1549.36237, 'width': 169.46671, 'height': 132.26672}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10330153963082454055847500076873893053,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.192692931382142972132190389312,1.3.6.1.4.1.14519.5.2.1.1239.1759.130622387925451091480489452801,line,PNL,"{'vertices': [[496.455, 1578.2651], [22.74181, 1280.00123]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10330153963082454055847500076873893053,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.192692931382142972132190389312,1.3.6.1.4.1.14519.5.2.1.1239.1759.130622387925451091480489452801,line,Pectoralis,"{'vertices': [[0.81064, 1337.02227], [338.5506, 56.24215]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10330153963082454055847500076873893053,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.193569660466241972205408121819,1.3.6.1.4.1.14519.5.2.1.1239.1759.335327818528601518399374567809,bounding_box,Nipple,"{'x': 337.00843, 'y': 1156.6957, 'width': 144.66669, 'height': 157.06665}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10407048338454339872889775255362555368,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.193569660466241972205408121819,1.3.6.1.4.1.14519.5.2.1.1239.1759.335327818528601518399374567809,line,PNL,"{'vertices': [[408.73033, 1236.1389], [66.60414, 1008.05477]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10407048338454339872889775255362555368,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.193569660466241972205408121819,1.3.6.1.4.1.14519.5.2.1.1239.1759.335327818528601518399374567809,line,Pectoralis,"{'vertices': [[13.96934, 1130.8693], [435.04773, 86.94578]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10407048338454339872889775255362555368,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.196349418819894744032781500925,1.3.6.1.4.1.14519.5.2.1.1239.1759.242327523316430071058826120169,bounding_box,Nipple,"{'x': 997.40909, 'y': 1289.75966, 'width': 108.63221, 'height': 173.93701}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.89156701312381524238344099277492890986,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.196349418819894744032781500925,1.3.6.1.4.1.14519.5.2.1.1239.1759.242327523316430071058826120169,line,PNL,"{'vertices': [[1055.93707, 1389.38122], [1858.20995, 1027.10815]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.89156701312381524238344099277492890986,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.196349418819894744032781500925,1.3.6.1.4.1.14519.5.2.1.1239.1759.242327523316430071058826120169,line,Pectoralis,"{'vertices': [[1899.4813, 1075.25808], [1486.53286, 439.9528]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.89156701312381524238344099277492890986,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.198287495042128703997465788155,1.3.6.1.4.1.14519.5.2.1.1239.1759.269254087578919502324091920762,bounding_box,Nipple,"{'x': 647.00847, 'y': 1685.76237, 'width': 165.33331, 'height': 132.26672}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.95157186722547631071375052686670827191,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.198287495042128703997465788155,1.3.6.1.4.1.14519.5.2.1.1239.1759.269254087578919502324091920762,line,PNL,"{'vertices': [[724.53913, 1744.94196], [84.14907, 1481.76796]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.95157186722547631071375052686670827191,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.198287495042128703997465788155,1.3.6.1.4.1.14519.5.2.1.1239.1759.269254087578919502324091920762,line,Pectoralis,"{'vertices': [[13.96934, 1652.83106], [518.38617, 179.05668]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.95157186722547631071375052686670827191,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.199195943957294367944260129012,1.3.6.1.4.1.14519.5.2.1.1239.1759.113668275712104466805800934548,bounding_box,Nipple,"{'x': 684.20844, 'y': 1706.42903, 'width': 169.46667, 'height': 173.6001}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.92850540690236548213516302310413888872,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.199195943957294367944260129012,1.3.6.1.4.1.14519.5.2.1.1239.1759.113668275712104466805800934548,line,PNL,"{'vertices': [[777.17393, 1766.87313], [18.35557, 1214.20773]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.92850540690236548213516302310413888872,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.199195943957294367944260129012,1.3.6.1.4.1.14519.5.2.1.1239.1759.113668275712104466805800934548,line,Pectoralis,"{'vertices': [[13.96934, 1196.6628], [452.59267, 43.08345]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.92850540690236548213516302310413888872,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.201630080467255835997947793954,1.3.6.1.4.1.14519.5.2.1.1239.1759.389613446794585113871534856426,bounding_box,Nipple,"{'x': 510.02993, 'y': 1365.24177, 'width': 150.9642, 'height': 150.96423}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.88151127217534831188788843448099547184,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.201630080467255835997947793954,1.3.6.1.4.1.14519.5.2.1.1239.1759.389613446794585113871534856426,line,PNL,"{'vertices': [[626.15726, 1451.37631], [3.64752, 1289.73013]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.88151127217534831188788843448099547184,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.201630080467255835997947793954,1.3.6.1.4.1.14519.5.2.1.1239.1759.389613446794585113871534856426,line,Pectoralis,"{'vertices': [[7.0868, 1286.29085], [320.06131, 254.50674]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.88151127217534831188788843448099547184,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.206800668289116188883307808880,1.3.6.1.4.1.14519.5.2.1.1239.1759.267231483212824629569588209290,bounding_box,Nipple,"{'x': 940.47505, 'y': 1636.16237, 'width': 186.00006, 'height': 223.19995}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.33363824028247569218854284233583168663,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.206800668289116188883307808880,1.3.6.1.4.1.14519.5.2.1.1239.1759.267231483212824629569588209290,line,PNL,"{'vertices': [[1049.12039, 1723.01079], [18.35557, 1258.07012]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.33363824028247569218854284233583168663,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.206800668289116188883307808880,1.3.6.1.4.1.14519.5.2.1.1239.1759.267231483212824629569588209290,line,Pectoralis,"{'vertices': [[0.81064, 1284.38747], [369.25423, 29.92475]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.33363824028247569218854284233583168663,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.208918184978327348255351035064,1.3.6.1.4.1.14519.5.2.1.1239.1759.276993738399177650582427251858,bounding_box,Nipple,"{'x': 1061.32668, 'y': 1677.4957, 'width': 119.86658, 'height': 152.93335}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.61399851074698445410056389210717437300,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.208918184978327348255351035064,1.3.6.1.4.1.14519.5.2.1.1239.1759.276993738399177650582427251858,line,PNL,"{'vertices': [[1129.11748, 1753.71443], [1901.09453, 1385.27083]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.61399851074698445410056389210717437300,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.208918184978327348255351035064,1.3.6.1.4.1.14519.5.2.1.1239.1759.276993738399177650582427251858,line,Pectoralis,"{'vertices': [[1901.09453, 1385.27083], [1409.83641, 78.17332]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.61399851074698445410056389210717437300,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.210153883748490830949981157159,1.3.6.1.4.1.14519.5.2.1.1239.1759.337062502068607941462814883995,bounding_box,Nipple,"{'x': 1094.39334, 'y': 1541.0957, 'width': 115.73328, 'height': 132.2666}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.69932896011368158624611022339891093489,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.210153883748490830949981157159,1.3.6.1.4.1.14519.5.2.1.1239.1759.337062502068607941462814883995,line,PNL,"{'vertices': [[1151.04865, 1626.51366], [1901.09453, 1236.1389]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.69932896011368158624611022339891093489,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.210153883748490830949981157159,1.3.6.1.4.1.14519.5.2.1.1239.1759.337062502068607941462814883995,line,Pectoralis,"{'vertices': [[1908.66001, 1243.4957], [1408.52668, 131.62903]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.69932896011368158624611022339891093489,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.210758396778295954589452905218,1.3.6.1.4.1.14519.5.2.1.1239.1759.953413525271359895215610817615,bounding_box,Nipple,"{'x': 1201.86001, 'y': 1388.16237, 'width': 173.59998, 'height': 165.33325}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.17739703996529832517161927457626798174,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.210758396778295954589452905218,1.3.6.1.4.1.14519.5.2.1.1239.1759.953413525271359895215610817615,line,PNL,"{'vertices': [[1300.18058, 1472.9955], [1857.2322, 1126.48307]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.17739703996529832517161927457626798174,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.210758396778295954589452905218,1.3.6.1.4.1.14519.5.2.1.1239.1759.953413525271359895215610817615,line,Pectoralis,"{'vertices': [[1914, 1231.75267], [1379.13278, 69.40085]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.17739703996529832517161927457626798174,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.212754482978281101571020229401,1.3.6.1.4.1.14519.5.2.1.1239.1759.637287301712003372511749214813,bounding_box,Nipple,"{'x': 1210.12668, 'y': 1260.02903, 'width': 152.93335, 'height': 165.33337}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.18451926098837628200600319130406548537,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.212754482978281101571020229401,1.3.6.1.4.1.14519.5.2.1.1239.1759.637287301712003372511749214813,line,PNL,"{'vertices': [[1308.95304, 1323.86357], [1857.2322, 1095.77944]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.18451926098837628200600319130406548537,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.212754482978281101571020229401,1.3.6.1.4.1.14519.5.2.1.1239.1759.637287301712003372511749214813,line,Pectoralis,"{'vertices': [[1905.48077, 1236.1389], [1567.74081, 21.15228]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.18451926098837628200600319130406548537,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.213212508572902694475611344446,1.3.6.1.4.1.14519.5.2.1.1239.1759.340249195557268895444026732167,bounding_box,Nipple,"{'x': 1119.19334, 'y': 1384.02903, 'width': 165.33337, 'height': 186.00012}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10350419464763214947428934195523968036,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.213212508572902694475611344446,1.3.6.1.4.1.14519.5.2.1.1239.1759.340249195557268895444026732167,line,PNL,"{'vertices': [[1199.29721, 1468.60926], [1813.36987, 999.2823]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10350419464763214947428934195523968036,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.213212508572902694475611344446,1.3.6.1.4.1.14519.5.2.1.1239.1759.340249195557268895444026732167,line,Pectoralis,"{'vertices': [[1905.48077, 1126.48307], [1300.18058, 209.76032]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.10350419464763214947428934195523968036,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.213761311611107701483247253066,1.3.6.1.4.1.14519.5.2.1.1239.1759.426849917280108259407960919222,bounding_box,Nipple,"{'x': 365.94179, 'y': 1499.76237, 'width': 144.66666, 'height': 157.06665}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.93478694720191594379481643601493250306,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.213761311611107701483247253066,1.3.6.1.4.1.14519.5.2.1.1239.1759.426849917280108259407960919222,line,PNL,"{'vertices': [[430.6615, 1587.03756], [35.90051, 1376.49846]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.93478694720191594379481643601493250306,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.213761311611107701483247253066,1.3.6.1.4.1.14519.5.2.1.1239.1759.426849917280108259407960919222,line,Pectoralis,"{'vertices': [[0.81064, 1459.8368], [435.04773, 29.92475]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.93478694720191594379481643601493250306,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.214437155756505663341980200571,1.3.6.1.4.1.14519.5.2.1.1239.1759.110306063788325750740388147995,bounding_box,Nipple,"{'x': 1115.06001, 'y': 1288.96237, 'width': 248, 'height': 186}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11309581003859635200275396259990434362,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.214437155756505663341980200571,1.3.6.1.4.1.14519.5.2.1.1239.1759.110306063788325750740388147995,line,PNL,"{'vertices': [[1278.24941, 1358.95343], [1892.32207, 1038.7584]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11309581003859635200275396259990434362,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.214437155756505663341980200571,1.3.6.1.4.1.14519.5.2.1.1239.1759.110306063788325750740388147995,line,Pectoralis,"{'vertices': [[1901.09453, 1029.98594], [1506.33354, 21.15228]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.11309581003859635200275396259990434362,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.215993049026802870689627746329,1.3.6.1.4.1.14519.5.2.1.1239.1759.947237302545035798256649014342,bounding_box,Nipple,"{'x': 1015.86001, 'y': 1570.02903, 'width': 165.33331, 'height': 165.33325}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.41574666837703708818527613487901151171,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.215993049026802870689627746329,1.3.6.1.4.1.14519.5.2.1.1239.1759.947237302545035798256649014342,line,PNL,"{'vertices': [[1094.02761, 1644.05859], [1879.16337, 1183.5041]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.41574666837703708818527613487901151171,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.215993049026802870689627746329,1.3.6.1.4.1.14519.5.2.1.1239.1759.947237302545035798256649014342,line,Pectoralis,"{'vertices': [[1905.48077, 1170.3454], [1352.81538, 43.08345]]}",Good,2294,1914,R-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.41574666837703708818527613487901151171,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.219479386944201357227235862085,1.3.6.1.4.1.14519.5.2.1.1239.1759.407109501405802501957477385456,bounding_box,Nipple,"{'x': 382.41293, 'y': 1319.47733, 'width': 131.58701, 'height': 157.90442}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.76033042866373530380129576685918693771,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.219479386944201357227235862085,1.3.6.1.4.1.14519.5.2.1.1239.1759.407109501405802501957477385456,line,PNL,"{'vertices': [[444.5187, 1387.96825], [45.91587, 1143.9257]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.76033042866373530380129576685918693771,,,Test
1.3.6.1.4.1.14519.5.2.1.1239.1759.219479386944201357227235862085,1.3.6.1.4.1.14519.5.2.1.1239.1759.407109501405802501957477385456,line,Pectoralis,"{'vertices': [[9.5831, 1240.52513], [439.43397, 21.15228]]}",Good,2294,1914,L-MLO,0.094090909\0.094090909,1.2.826.0.1.3680043.8.498.76033042866373530380129576685918693771,,,Test
